"","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","tipo_veh","color_veh","causa_acc","num_hecho","zona_ocu","modelo_veh","marca_veh","mupio_ocu","g_hora","g_modelo_veh","g_hora_5","areag_ocu","sexo_pil","edad_pil","mayor_menor","estado_pil","corre_base","edad_quinquenales","g_edad"
"28834",20,3,2016,7,7,14,4,3,5,5893,99,2007,53,1401,2,4,1,2,NA,NA,NA,NA,NA,NA,NA
"28835",20,3,2016,7,10,20,3,4,4,1155,99,9999,69,2005,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"28836",20,3,2016,7,11,5,5,99,5,5891,99,9999,999,501,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"28837",20,3,2016,7,12,11,1,3,3,1158,99,9999,76,1101,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"28838",20,3,2016,7,13,1,1,11,5,5889,7,2011,48,101,3,5,2,1,NA,NA,NA,NA,NA,NA,NA
"28839",20,3,2016,7,15,10,4,1,1,1157,99,9999,32,1003,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28840",20,3,2016,7,16,1,1,99,5,5887,2,9999,999,101,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"28841",20,3,2016,7,17,11,4,99,4,1159,99,9999,999,1106,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28842",20,3,2016,7,18,14,4,2,5,5894,99,9999,103,1413,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28843",20,3,2016,7,19,13,5,99,5,5892,99,9999,999,1310,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28844",20,3,2016,7,21,1,2,4,5,5888,2,2000,27,101,4,4,3,1,NA,NA,NA,NA,NA,NA,NA
"28845",20,3,2016,7,21,3,1,99,5,5896,99,2005,28,302,4,4,3,2,NA,NA,NA,NA,NA,NA,NA
"28846",20,3,2016,7,22,6,1,3,3,1156,99,9999,27,614,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28847",20,3,2016,7,22,9,1,3,1,1160,99,2005,73,901,4,4,3,2,NA,NA,NA,NA,NA,NA,NA
"28848",20,3,2016,7,23,7,1,11,5,5895,99,9999,56,702,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28849",20,3,2017,1,3,5,1,99,1,1097,99,2011,999,509,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"28850",20,3,2017,1,6,4,4,5,1,1090,99,9999,64,401,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"28851",20,3,2017,1,8,4,7,2,3,1101,99,1997,17,406,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"28852",20,3,2017,1,8,5,99,99,5,1705,99,9999,999,501,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"28853",20,3,2017,1,10,3,3,2,1,1092,99,2010,28,309,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"28854",20,3,2017,1,11,16,4,9,5,1703,99,9999,27,1607,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"28855",20,3,2017,1,11,18,9,3,1,1089,99,2007,999,1801,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"28856",20,3,2017,1,13,20,3,11,1,1091,99,2015,48,2001,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"28857",20,3,2017,1,18,3,4,5,5,1704,99,2016,32,303,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"28858",20,3,2017,1,18,22,5,2,1,1094,99,1993,56,2205,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"28859",20,3,2017,1,19,4,99,99,5,1707,99,9999,999,401,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"28860",20,3,2017,1,19,5,3,3,1,1096,99,1987,69,502,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"28861",20,3,2017,1,20,1,1,4,5,1702,18,2003,999,101,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"28862",20,3,2017,1,20,21,99,99,5,1708,99,9999,999,2101,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"28863",20,3,2017,1,21,4,99,99,5,1706,99,9999,999,401,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"28864",20,3,2017,1,21,6,1,4,1,1098,99,2004,52,602,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"28865",20,3,2017,1,21,13,3,3,1,1099,99,1987,69,1301,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"28866",20,3,2017,1,21,21,4,3,2,1095,99,2014,6,2101,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"28867",20,3,2017,1,22,1,1,3,1,1088,6,1986,48,101,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"28868",20,3,2017,1,22,1,4,99,1,1093,3,9999,999,101,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"28869",20,3,2017,1,23,17,4,1,1,1100,99,2006,6,1703,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"28870",20,4,2009,1,0,1,9,2,1,1212,NA,2005,NA,NA,1,4,NA,1,1,26,1,2,NA,NA,4
"28871",20,4,2009,1,0,12,1,99,1,1218,NA,9999,NA,NA,1,6,NA,2,1,34,1,2,NA,NA,5
"28872",20,4,2009,1,3,1,5,11,1,1213,NA,1987,NA,NA,1,2,NA,2,1,28,1,1,NA,NA,4
"28873",20,4,2009,1,8,3,7,3,1,1219,NA,1986,NA,NA,2,2,NA,2,1,32,1,1,NA,NA,5
"28874",20,4,2009,1,8,5,2,9,3,1216,NA,1994,NA,NA,2,3,NA,2,1,28,1,1,NA,NA,4
"28875",20,4,2009,1,16,5,4,3,4,1217,NA,9999,NA,NA,3,6,NA,1,1,19,1,2,NA,NA,2
"28876",20,4,2009,1,18,5,4,5,3,1215,NA,9999,NA,NA,4,6,NA,2,1,31,1,2,NA,NA,5
"28877",20,4,2009,1,19,4,4,99,1,1220,NA,9999,NA,NA,4,6,NA,2,1,25,1,9,NA,NA,4
"28878",20,4,2009,1,22,1,1,2,1,1214,NA,2001,NA,NA,4,4,NA,1,1,26,1,2,NA,NA,4
"28879",20,4,2010,2,13,6,3,2,2,NA,99,1987,NA,NA,3,2,NA,2,1,12,2,1,NA,NA,1
"28880",20,4,2010,2,15,2,1,9,3,NA,99,2000,NA,NA,3,4,NA,2,1,44,1,1,NA,NA,7
"28881",20,4,2011,3,6,4,1,6,1,113,99,9999,33,NA,2,6,NA,1,2,42,1,9,NA,NA,7
"28882",20,4,2011,3,10,14,3,5,3,112,99,9999,43,NA,2,6,NA,1,1,31,1,9,NA,NA,5
"28883",20,4,2011,3,14,19,1,3,1,111,99,2011,20,NA,3,5,NA,1,1,40,1,9,NA,NA,7
"28884",20,4,2011,3,15,1,1,5,1,109,99,2002,20,NA,3,4,NA,1,1,25,1,9,NA,NA,4
"28885",20,4,2011,3,17,4,3,99,3,114,99,9999,99,NA,3,6,NA,1,9,999,9,9,NA,NA,16
"28886",20,4,2011,3,20,22,5,6,3,110,99,9999,43,NA,4,6,NA,1,9,999,9,9,NA,NA,16
"28887",20,4,2012,5,0,14,3,6,1,1013,99,9999,NA,1409,1,6,NA,2,1,32,1,2,NA,NA,5
"28888",20,4,2012,5,2,9,2,4,1,1010,2,9999,NA,901,1,6,NA,1,1,22,1,2,NA,NA,3
"28889",20,4,2012,5,8,21,9,99,1,1006,99,9999,NA,2104,2,6,NA,2,9,999,9,9,NA,NA,16
"28890",20,4,2012,5,9,1,9,2,1,1015,18,9999,NA,101,2,6,NA,1,1,34,1,9,NA,NA,5
"28891",20,4,2012,5,12,1,3,5,1,1017,6,9999,NA,101,3,6,NA,1,1,26,1,1,NA,NA,4
"28892",20,4,2012,5,12,1,5,2,1,1018,10,9999,NA,101,3,6,NA,1,9,999,9,1,NA,NA,16
"28893",20,4,2012,5,13,22,2,4,1,1004,99,9999,NA,2216,3,6,NA,2,1,66,1,1,NA,NA,12
"28894",20,4,2012,5,16,5,7,2,1,1008,99,9999,NA,501,3,6,NA,2,1,37,1,9,NA,NA,6
"28895",20,4,2012,5,17,17,1,11,1,1012,99,9999,NA,1703,3,6,NA,2,2,38,1,1,NA,NA,6
"28896",20,4,2012,5,18,5,3,11,1,1007,99,9999,NA,513,4,6,NA,2,1,26,1,9,NA,NA,4
"28897",20,4,2012,5,18,7,3,9,1,1014,99,9999,NA,705,4,6,NA,2,1,30,1,9,NA,NA,5
"28898",20,4,2012,5,19,21,9,3,1,1005,99,9999,NA,2101,4,6,NA,2,1,37,1,2,NA,NA,6
"28899",20,4,2012,5,20,5,5,99,1,1009,99,9999,NA,501,4,6,NA,2,9,999,9,9,NA,NA,16
"28900",20,4,2012,5,22,18,1,5,1,1011,99,9999,NA,1801,4,6,NA,2,1,26,1,1,NA,NA,4
"28901",20,4,2012,5,23,1,4,99,1,1016,5,9999,NA,108,4,6,NA,1,1,21,1,2,NA,NA,3
"28902",20,4,2013,6,0,4,6,1,1,1225,99,2000,22,401,1,4,NA,2,1,41,1,1,NA,NA,7
"28903",20,4,2013,6,1,17,4,2,2,1224,99,9999,99,1705,1,6,NA,2,1,999,1,1,NA,NA,16
"28904",20,4,2013,6,3,1,1,4,2,1212,19,9999,99,101,1,6,NA,1,2,30,1,9,NA,NA,5
"28905",20,4,2013,6,3,1,3,5,3,1210,99,9999,44,115,1,6,NA,2,1,999,1,1,NA,NA,16
"28906",20,4,2013,6,7,13,4,4,1,1220,99,9999,42,1301,2,6,NA,2,1,40,1,1,NA,NA,7
"28907",20,4,2013,6,8,18,5,1,1,1223,99,9999,99,1801,2,6,NA,2,1,30,1,1,NA,NA,5
"28908",20,4,2013,6,9,19,13,99,5,4614,99,9999,99,1904,2,6,NA,2,1,999,1,1,NA,NA,16
"28909",20,4,2013,6,10,4,14,1,1,1226,99,2012,2,401,2,5,NA,2,1,999,1,1,NA,NA,16
"28910",20,4,2013,6,10,16,5,2,1,1221,99,1993,99,1615,2,3,NA,2,1,46,1,1,NA,NA,8
"28911",20,4,2013,6,14,1,3,5,2,1211,6,9999,44,108,3,6,NA,2,1,26,1,1,NA,NA,4
"28912",20,4,2013,6,15,17,4,5,5,4620,99,9999,99,1708,3,6,NA,2,2,13,2,9,NA,NA,1
"28913",20,4,2013,6,16,12,6,3,5,4618,2,9999,15,1201,3,6,NA,1,1,999,1,9,NA,NA,16
"28914",20,4,2013,6,17,12,3,10,5,4617,99,9999,44,1217,3,6,NA,2,1,24,1,2,NA,NA,3
"28915",20,4,2013,6,17,13,4,99,5,4619,99,9999,99,1301,3,6,NA,2,1,999,1,9,NA,NA,16
"28916",20,4,2013,6,18,21,5,2,3,1215,99,1985,99,2101,4,2,NA,2,1,60,1,1,NA,NA,11
"28917",20,4,2013,6,19,1,1,4,1,1209,6,1996,37,101,4,3,NA,1,1,26,1,2,NA,NA,4
"28918",20,4,2013,6,19,5,3,3,1,1217,99,9999,13,509,4,6,NA,2,1,31,1,1,NA,NA,5
"28919",20,4,2013,6,19,22,4,99,2,1213,99,9999,99,2201,4,6,NA,2,1,19,1,1,NA,NA,2
"28920",20,4,2013,6,20,1,1,99,5,4613,7,9999,99,101,4,6,NA,1,1,999,1,9,NA,NA,16
"28921",20,4,2013,6,20,1,4,5,5,4612,11,2012,42,101,4,5,NA,1,1,49,1,1,NA,NA,8
"28922",20,4,2013,6,20,3,1,5,5,4621,99,1998,32,310,4,3,NA,2,1,32,1,2,NA,NA,5
"28923",20,4,2013,6,21,2,1,4,1,1222,99,2002,34,207,4,4,NA,2,1,28,1,1,NA,NA,4
"28924",20,4,2013,6,21,6,4,2,5,4616,99,2009,21,605,4,4,NA,2,1,24,1,1,NA,NA,3
"28925",20,4,2013,6,22,5,6,99,5,4615,99,9999,99,501,4,6,NA,2,1,999,1,9,NA,NA,16
"28926",20,4,2013,6,22,9,5,2,1,1218,1,9999,33,901,4,6,NA,1,1,36,1,2,NA,NA,6
"28927",20,4,2013,6,22,12,6,3,1,1219,2,2004,15,1217,4,4,NA,1,1,37,1,9,NA,NA,6
"28928",20,4,2013,6,22,19,1,4,1,1216,99,9999,32,1901,4,6,NA,2,1,999,1,1,NA,NA,16
"28929",20,4,2013,6,23,1,1,7,5,4611,3,1987,34,101,4,2,NA,1,1,50,1,2,NA,NA,9
"28930",20,4,2013,6,23,22,4,5,1,1214,99,9999,99,2201,4,6,NA,2,1,999,1,9,NA,NA,16
"28931",20,4,2014,7,1,1,2,4,1,911,13,2007,42,101,1,4,NA,1,2,69,1,9,911,NA,12
"28932",20,4,2014,7,1,17,1,99,5,4011,99,9999,99,1712,1,6,NA,2,9,999,9,9,636,NA,16
"28933",20,4,2014,7,2,17,1,99,5,4013,99,9999,99,1701,1,6,NA,2,9,999,9,9,638,NA,16
"28934",20,4,2014,7,2,17,5,99,5,4012,99,9999,99,1701,1,6,NA,2,9,999,9,9,637,NA,16
"28935",20,4,2014,7,6,3,1,5,4,928,99,2007,20,301,2,4,NA,2,1,26,1,9,928,NA,4
"28936",20,4,2014,7,8,14,3,5,4,924,99,1988,44,1401,2,2,NA,2,1,55,1,9,924,NA,10
"28937",20,4,2014,7,9,1,3,5,1,913,4,1997,44,115,2,3,NA,1,1,24,1,9,913,NA,3
"28938",20,4,2014,7,11,1,1,2,1,908,8,1988,44,101,2,2,NA,1,1,63,1,9,908,NA,11
"28939",20,4,2014,7,11,2,1,9,1,923,99,1997,34,201,2,3,NA,2,1,34,1,9,923,NA,5
"28940",20,4,2014,7,11,11,3,6,4,919,99,9999,44,1101,2,6,NA,2,9,999,9,9,919,NA,16
"28941",20,4,2014,7,12,14,3,8,3,926,99,1987,44,1401,3,2,NA,2,9,999,9,9,926,NA,16
"28942",20,4,2014,7,12,15,7,2,1,922,99,2000,22,1501,3,4,NA,2,1,34,1,9,922,NA,5
"28943",20,4,2014,7,14,1,1,3,1,910,6,2012,44,101,3,5,NA,1,2,50,1,9,910,NA,9
"28944",20,4,2014,7,14,21,1,5,1,914,99,9999,44,2101,3,6,NA,2,1,67,1,9,914,NA,12
"28945",20,4,2014,7,15,13,3,99,4,921,99,9999,99,1301,3,6,NA,2,9,999,9,9,921,NA,16
"28946",20,4,2014,7,16,1,1,4,1,909,99,9999,21,105,3,6,NA,2,1,42,1,9,909,NA,7
"28947",20,4,2014,7,16,5,9,3,2,917,99,9999,34,501,3,6,NA,2,1,26,1,9,917,NA,4
"28948",20,4,2014,7,16,11,4,7,3,918,99,2013,2,1101,3,5,NA,2,1,26,1,9,918,NA,4
"28949",20,4,2014,7,17,12,1,1,1,920,99,1996,44,1201,3,3,NA,2,1,28,1,9,920,NA,4
"28950",20,4,2014,7,18,1,2,5,1,912,99,2013,23,102,4,5,NA,2,1,34,1,9,912,NA,5
"28951",20,4,2014,7,18,7,3,99,5,4015,99,9999,99,701,4,6,NA,2,9,999,9,9,640,NA,16
"28952",20,4,2014,7,19,18,4,99,1,925,99,9999,99,1801,4,6,NA,2,1,21,1,9,925,NA,3
"28953",20,4,2014,7,20,4,9,99,4,927,99,9999,99,401,4,6,NA,2,9,999,9,9,927,NA,16
"28954",20,4,2014,7,20,5,4,5,1,916,99,9999,42,501,4,6,NA,2,1,46,1,9,916,NA,8
"28955",20,4,2014,7,21,1,1,99,5,4010,11,9999,99,101,4,6,NA,1,9,999,9,9,635,NA,16
"28956",20,4,2014,7,21,20,1,4,1,915,99,2011,21,2001,4,5,NA,2,1,41,1,9,915,NA,7
"28957",20,4,2014,7,22,14,5,99,5,4014,99,9999,99,1401,4,6,NA,2,9,999,9,9,639,NA,16
"28958",20,4,2015,1,0,20,4,2,3,1243,99,9999,14,2001,1,6,1,2,1,33,1,2,NA,7,5
"28959",20,4,2015,1,5,9,5,1,1,1247,2,9999,33,901,1,6,1,1,2,28,1,1,NA,6,4
"28960",20,4,2015,1,6,21,3,1,5,5054,99,9999,99,2107,2,6,1,2,9,999,9,9,NA,18,16
"28961",20,4,2015,1,7,5,4,2,1,1244,99,9999,2,501,2,6,1,2,1,999,9,1,NA,18,16
"28962",20,4,2015,1,7,9,1,5,1,1248,2,2009,42,901,2,4,1,1,2,28,1,1,NA,6,4
"28963",20,4,2015,1,9,7,1,99,5,5058,99,9999,99,704,2,6,1,2,9,999,9,9,NA,18,16
"28964",20,4,2015,1,10,2,4,1,1,1249,99,9999,21,201,2,6,1,2,1,999,9,1,NA,18,16
"28965",20,4,2015,1,12,1,99,99,5,5053,1,9999,99,116,3,6,2,1,9,999,9,9,NA,18,16
"28966",20,4,2015,1,14,5,4,5,1,1245,99,2015,2,508,3,5,2,2,1,22,1,1,NA,5,3
"28967",20,4,2015,1,14,6,1,9,2,1246,99,1997,34,606,3,3,2,2,1,29,1,1,NA,6,4
"28968",20,4,2015,1,16,1,4,1,1,1252,25,9999,2,101,3,6,2,1,1,23,1,9,NA,5,3
"28969",20,4,2015,1,16,9,99,99,5,5056,1,9999,99,901,3,6,2,1,9,999,9,9,NA,18,16
"28970",20,4,2015,1,16,12,1,6,2,1254,99,1995,44,1229,3,3,2,2,9,999,9,9,NA,18,16
"28971",20,4,2015,1,17,1,4,1,1,1251,9,9999,24,101,3,6,2,1,1,20,1,1,NA,5,3
"28972",20,4,2015,1,17,18,1,99,2,1256,99,9999,99,1801,3,6,2,2,9,999,9,9,NA,18,16
"28973",20,4,2015,1,18,19,2,99,3,1255,99,9999,44,1904,4,6,3,2,1,40,1,9,NA,9,7
"28974",20,4,2015,1,18,21,9,2,3,1242,99,9999,99,2101,4,6,3,2,9,999,9,9,NA,18,16
"28975",20,4,2015,1,19,1,9,3,1,1250,1,9999,99,101,4,6,3,1,1,22,1,1,NA,5,3
"28976",20,4,2015,1,19,7,99,99,5,5057,99,9999,99,701,4,6,3,2,9,999,9,9,NA,18,16
"28977",20,4,2015,1,22,1,10,2,5,5052,3,2008,20,101,4,4,3,1,1,47,1,9,NA,10,8
"28978",20,4,2015,1,22,6,4,5,3,1253,99,9999,2,601,4,6,3,2,1,25,1,9,NA,6,4
"28979",20,4,2015,1,22,9,99,99,5,5055,5,9999,99,901,4,6,3,1,9,999,9,9,NA,18,16
"28980",20,4,2016,3,0,17,13,6,2,1580,99,9999,36,1712,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"28981",20,4,2016,3,8,1,1,16,1,1573,12,9999,999,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"28982",20,4,2016,3,8,16,5,2,5,6117,99,2011,41,1607,2,5,1,2,NA,NA,NA,NA,NA,NA,NA
"28983",20,4,2016,3,9,1,1,99,1,1572,11,1998,69,101,2,3,1,1,NA,NA,NA,NA,NA,NA,NA
"28984",20,4,2016,3,9,12,4,3,2,1577,99,2013,6,1202,2,5,1,2,NA,NA,NA,NA,NA,NA,NA
"28985",20,4,2016,3,10,14,3,11,1,1581,99,1984,69,1412,2,2,1,2,NA,NA,NA,NA,NA,NA,NA
"28986",20,4,2016,3,13,1,2,5,5,6115,99,9999,999,111,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28987",20,4,2016,3,13,13,3,4,3,1578,99,9999,52,1307,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28988",20,4,2016,3,14,6,3,3,1,1576,99,9999,48,614,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28989",20,4,2016,3,15,4,99,99,5,6119,99,9999,999,409,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28990",20,4,2016,3,16,6,5,99,3,1575,99,9999,999,608,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"28991",20,4,2016,3,18,18,5,2,1,1579,99,9999,52,1805,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28992",20,4,2016,3,19,1,5,2,2,1570,18,1997,31,101,4,3,3,2,NA,NA,NA,NA,NA,NA,NA
"28993",20,4,2016,3,19,14,9,3,5,6118,99,9999,69,1411,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28994",20,4,2016,3,20,19,1,99,5,6116,99,9999,999,1903,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28995",20,4,2016,3,20,19,13,7,1,1574,99,9999,70,1906,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"28996",20,4,2016,3,22,1,1,6,1,1571,6,1995,999,101,4,3,3,1,NA,NA,NA,NA,NA,NA,NA
"28997",20,4,2017,4,0,1,1,7,2,1472,9,9999,999,101,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"28998",20,4,2017,4,0,1,99,99,5,1919,99,9999,999,109,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"28999",20,4,2017,4,5,14,3,10,3,1483,99,9999,69,1406,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"29000",20,4,2017,4,6,5,3,99,1,1478,99,9999,999,501,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"29001",20,4,2017,4,7,1,1,99,1,1473,18,9999,999,101,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"29002",20,4,2017,4,9,1,1,99,1,1474,99,9999,999,107,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"29003",20,4,2017,4,9,6,3,4,1,1479,99,1989,69,608,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"29004",20,4,2017,4,11,2,1,2,1,1480,99,1984,69,203,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"29005",20,4,2017,4,12,2,5,2,1,1481,99,2011,41,203,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"29006",20,4,2017,4,13,22,1,6,1,1476,99,9999,48,2214,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"29007",20,4,2017,4,15,16,5,2,5,1923,99,2016,26,1605,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"29008",20,4,2017,4,17,13,99,99,5,1922,99,9999,999,1301,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"29009",20,4,2017,4,18,5,6,99,1,1477,99,9999,999,511,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"29010",20,4,2017,4,19,4,1,1,5,1921,99,9999,41,416,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"29011",20,4,2017,4,20,1,4,99,5,1918,11,9999,999,101,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"29012",20,4,2017,4,20,14,4,99,1,1482,99,9999,999,1404,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"29013",20,4,2017,4,21,1,1,5,1,1475,99,2012,10,117,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"29014",20,4,2017,4,23,1,1,10,5,1920,99,9999,56,117,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"29015",20,5,2009,3,11,18,5,99,1,1515,NA,9999,NA,NA,2,6,NA,1,1,34,1,1,NA,NA,5
"29016",20,5,2009,3,13,11,3,4,1,1512,NA,9999,NA,NA,3,6,NA,1,1,21,1,1,NA,NA,3
"29017",20,5,2009,3,18,13,12,6,1,1513,NA,1988,NA,NA,4,2,NA,2,1,35,1,1,NA,NA,6
"29018",20,5,2009,3,18,16,1,10,1,1514,NA,9999,NA,NA,4,6,NA,1,1,34,1,2,NA,NA,5
"29019",20,5,2009,3,23,1,3,2,1,1511,NA,9999,NA,NA,4,6,NA,1,1,37,1,1,NA,NA,6
"29020",20,5,2010,4,9,4,3,1,2,NA,99,9999,NA,NA,2,6,NA,2,1,34,1,9,NA,NA,5
"29021",20,5,2010,4,12,1,4,1,1,NA,99,2007,NA,NA,3,4,NA,2,1,39,1,1,NA,NA,6
"29022",20,5,2010,4,13,1,10,2,1,NA,1,2008,NA,NA,3,4,NA,1,1,30,1,1,NA,NA,5
"29023",20,5,2010,4,15,5,14,99,1,NA,99,9999,NA,NA,3,6,NA,2,1,999,9,9,NA,NA,16
"29024",20,5,2010,4,15,19,3,1,1,NA,99,9999,NA,NA,3,6,NA,2,9,999,9,9,NA,NA,16
"29025",20,5,2010,4,16,12,1,6,1,NA,99,9999,NA,NA,3,6,NA,2,1,17,2,1,NA,NA,2
"29026",20,5,2010,4,18,18,1,4,1,NA,99,2007,NA,NA,4,4,NA,2,1,23,1,1,NA,NA,3
"29027",20,5,2010,4,19,10,1,6,1,NA,99,9999,NA,NA,4,6,NA,2,9,999,9,9,NA,NA,16
"29028",20,5,2010,4,20,11,14,1,1,NA,1,9999,NA,NA,4,6,NA,1,1,36,1,1,NA,NA,6
"29029",20,5,2010,4,21,18,3,4,2,NA,99,9999,NA,NA,4,6,NA,2,9,999,9,9,NA,NA,16
"29030",20,5,2010,4,22,19,4,99,1,NA,99,9999,NA,NA,4,6,NA,2,1,21,1,1,NA,NA,3
"29031",20,5,2010,4,23,20,4,99,1,NA,1,9999,NA,NA,4,6,NA,1,2,19,1,1,NA,NA,2
"29032",20,5,2010,4,23,20,4,99,1,NA,1,9999,NA,NA,4,6,NA,1,2,35,1,1,NA,NA,6
"29033",20,5,2011,5,7,12,5,99,3,145,99,9999,99,NA,2,6,NA,1,9,999,9,9,NA,NA,16
"29034",20,5,2011,5,12,10,9,4,4,143,99,2007,36,NA,3,4,NA,1,9,999,9,9,NA,NA,16
"29035",20,5,2011,5,13,1,12,1,1,142,5,9999,99,NA,3,6,NA,2,1,54,1,9,NA,NA,9
"29036",20,5,2011,5,18,1,1,11,1,141,7,9999,16,NA,4,6,NA,2,1,34,1,9,NA,NA,5
"29037",20,5,2011,5,19,11,8,2,1,144,99,9999,41,NA,4,6,NA,1,1,39,1,9,NA,NA,6
"29038",20,5,2011,5,21,18,3,4,3,146,99,9999,99,NA,4,6,NA,1,9,999,9,9,NA,NA,16
"29039",20,5,2012,7,1,1,2,4,2,1242,6,9999,NA,101,1,6,NA,1,1,27,1,2,NA,NA,4
"29040",20,5,2012,7,1,1,2,6,2,1244,10,9999,NA,101,1,6,NA,1,1,65,1,1,NA,NA,12
"29041",20,5,2012,7,1,1,4,1,2,1245,7,9999,NA,101,1,6,NA,1,1,19,1,1,NA,NA,2
"29042",20,5,2012,7,7,1,2,6,1,1247,6,9999,NA,108,2,6,NA,1,1,21,1,1,NA,NA,3
"29043",20,5,2012,7,9,1,8,1,4,1243,99,9999,NA,104,2,6,NA,2,1,42,1,1,NA,NA,7
"29044",20,5,2012,7,9,12,3,5,2,1251,99,9999,NA,1202,2,6,NA,2,1,999,1,1,NA,NA,16
"29045",20,5,2012,7,10,1,1,6,1,1241,1,9999,NA,101,2,6,NA,1,1,27,1,1,NA,NA,4
"29046",20,5,2012,7,10,16,3,3,3,1252,99,9999,NA,1606,2,6,NA,2,1,24,1,1,NA,NA,3
"29047",20,5,2012,7,15,19,3,14,1,1248,99,9999,NA,1901,3,6,NA,2,2,20,1,1,NA,NA,3
"29048",20,5,2012,7,16,2,4,1,4,1253,99,9999,NA,201,3,6,NA,2,2,57,1,1,NA,NA,10
"29049",20,5,2012,7,16,6,3,3,1,1249,99,9999,NA,602,3,6,NA,2,1,67,1,1,NA,NA,12
"29050",20,5,2012,7,17,4,4,2,1,1255,99,9999,NA,406,3,6,NA,2,1,21,1,1,NA,NA,3
"29051",20,5,2012,7,18,1,1,6,1,1246,12,9999,NA,101,4,6,NA,1,1,25,1,2,NA,NA,4
"29052",20,5,2012,7,18,14,1,9,1,1254,1,9999,NA,1401,4,6,NA,1,1,29,1,2,NA,NA,4
"29053",20,5,2012,7,19,1,12,99,1,1240,1,9999,NA,101,4,6,NA,1,1,46,1,1,NA,NA,8
"29054",20,5,2012,7,19,6,1,4,1,1250,99,9999,NA,608,4,6,NA,2,1,21,1,2,NA,NA,3
"29055",20,5,2013,1,0,1,3,4,2,1530,99,9999,44,115,1,6,NA,2,1,17,2,9,NA,NA,2
"29056",20,5,2013,1,0,17,3,99,5,4807,99,9999,99,1701,1,6,NA,2,1,999,1,9,NA,NA,16
